date,mean,mean_ci_lower,mean_ci_upper,currency
2025-06-15,7.831890193533649,7.152673889011504,8.511106498055796,CNY
2025-06-16,7.831890193533649,7.14854725254735,8.51523313451995,CNY
2025-06-17,7.831890193533649,7.144445387267073,8.519334999800225,CNY
2025-06-18,7.831890193533649,7.1403678523689,8.523412534698398,CNY
2025-06-19,7.831890193533649,7.136314219971407,8.527466167095891,CNY
2025-06-20,7.831890193533649,7.132284074589464,8.531496312477834,CNY
2025-06-21,7.831890193533649,7.1282770126371915,8.535503374430107,CNY
2025-06-22,7.831890193533649,7.12429264195626,8.539487745111039,CNY
2025-06-23,7.831890193533649,7.120330581367949,8.543449805699348,CNY
2025-06-24,7.831890193533649,7.116390460247545,8.547389926819752,CNY
2025-06-25,7.831890193533649,7.112471918119707,8.55130846894759,CNY
2025-06-26,7.831890193533649,7.10857460427357,8.55520578279373,CNY
2025-06-27,7.831890193533649,7.104698177396411,8.559082209670887,CNY
2025-06-28,7.831890193533649,7.100842305224801,8.562938081842498,CNY
2025-06-29,7.831890193533649,7.097006664212226,8.566773722855073,CNY
2025-06-30,7.831890193533649,7.0931909392122465,8.570589447855053,CNY
2025-07-01,7.831890193533649,7.089394823176311,8.574385563890988,CNY
2025-07-02,7.831890193533649,7.0856180168654,8.578162370201898,CNY
2025-07-03,7.831890193533649,7.081860228574747,8.58192015849255,CNY
2025-07-04,7.831890193533649,7.078121173870904,8.585659213196395,CNY
2025-07-05,7.831890193533649,7.074400575340488,8.589379811726811,CNY
2025-07-06,7.831890193533649,7.070698162349989,8.59308222471731,CNY
2025-07-07,7.831890193533649,7.067013670816033,8.596766716251265,CNY
2025-07-08,7.831890193533649,7.063346842985564,8.600433544081735,CNY
2025-07-09,7.831890193533649,7.059697427225416,8.604082959841882,CNY
2025-07-10,7.831890193533649,7.0560651778207975,8.607715209246502,CNY
2025-07-11,7.831890193533649,7.0524498547822265,8.611330532285072,CNY
2025-07-12,7.831890193533649,7.048851223660491,8.614929163406808,CNY
2025-07-13,7.831890193533649,7.04526905536922,8.618511331698079,CNY
2025-07-14,7.831890193533649,7.041703126014706,8.622077261052592,CNY
2025-07-15,7.831890193533649,7.038153216732598,8.6256271703347,CNY
2025-07-16,7.831890193533649,7.034619113531146,8.629161273536152,CNY
2025-07-17,7.831890193533649,7.031100607140668,8.632679779926631,CNY
2025-07-18,7.831890193533649,7.027597492868942,8.636182894198356,CNY
2025-07-19,7.831890193533649,7.024109570462254,8.639670816605046,CNY
2025-07-20,7.831890193533649,7.020636643971801,8.643143743095496,CNY
2025-07-21,7.831890193533649,7.017178521625247,8.646601865442051,CNY
2025-07-22,7.831890193533649,7.013735015703142,8.650045371364156,CNY
2025-07-23,7.831890193533649,7.010305942420014,8.653474444647284,CNY
2025-07-24,7.831890193533649,7.006891121809906,8.656889265257393,CNY
2025-07-25,7.831890193533649,7.003490377616164,8.660290009451135,CNY
2025-07-26,7.831890193533649,7.000103537185275,8.663676849882023,CNY
2025-07-27,7.831890193533649,6.996730431364582,8.667049955702716,CNY
2025-07-28,7.831890193533649,6.993370894403702,8.670409492663596,CNY
2025-07-29,7.831890193533649,6.990024763859486,8.673755623207812,CNY
2025-07-30,7.831890193533649,6.986691880504365,8.677088506562933,CNY
2025-07-31,7.831890193533649,6.983372088237933,8.680408298829366,CNY
2025-08-01,7.831890193533649,6.980065234001635,8.683715153065664,CNY
2025-08-02,7.831890193533649,6.976771167696425,8.687009219370873,CNY
2025-08-03,7.831890193533649,6.973489742103264,8.690290644964033,CNY
2025-08-04,7.831890193533649,6.970220812806346,8.693559574260952,CNY
2025-08-05,7.831890193533649,6.966964238118933,8.696816148948365,CNY
2025-08-06,7.831890193533649,6.963719879011698,8.7000605080556,CNY
2025-08-07,7.831890193533649,6.9604875990434625,8.703292788023836,CNY
2025-08-08,7.831890193533649,6.957267264294246,8.706513122773051,CNY
2025-08-09,7.831890193533649,6.95405874330052,8.709721643766779,CNY
2025-08-10,7.831890193533649,6.950861906992585,8.712918480074714,CNY
2025-08-11,7.831890193533649,6.947676628633987,8.716103758433311,CNY
2025-08-12,7.831890193533649,6.944502783762892,8.719277603304407,CNY
2025-08-13,7.831890193533649,6.941340250135336,8.722440136931963,CNY
2025-08-14,7.831890193533649,6.9381889076702885,8.72559147939701,CNY
2025-08-15,7.831890193533649,6.9350486383964505,8.728731748670848,CNY
2025-08-16,7.831890193533649,6.931919326400721,8.731861060666578,CNY
2025-08-17,7.831890193533649,6.928800857778277,8.73497952928902,CNY
2025-08-18,7.831890193533649,6.925693120584191,8.738087266483106,CNY
2025-08-19,7.831890193533649,6.922596004786548,8.74118438228075,CNY
2025-08-20,7.831890193533649,6.919509402220979,8.74427098484632,CNY
2025-08-21,7.831890193533649,6.916433206546593,8.747347180520705,CNY
2025-08-22,7.831890193533649,6.913367313203222,8.750413073864076,CNY
2025-08-23,7.831890193533649,6.910311619369954,8.753468767697344,CNY
2025-08-24,7.831890193533649,6.907266023924897,8.7565143631424,CNY
2025-08-25,7.831890193533649,6.904230427406132,8.759549959661166,CNY
2025-08-26,7.831890193533649,6.901204731973813,8.762575655093485,CNY
2025-08-27,7.831890193533649,6.898188841373372,8.765591545693926,CNY
2025-08-28,7.831890193533649,6.895182660899788,8.76859772616751,CNY
2025-08-29,7.831890193533649,6.892186097362892,8.771594289704407,CNY
2025-08-30,7.831890193533649,6.889199059053651,8.774581328013646,CNY
2025-08-31,7.831890193533649,6.886221455711429,8.77755893135587,CNY
2025-09-01,7.831890193533649,6.883253198492155,8.780527188575142,CNY
2025-09-02,7.831890193533649,6.880294199937396,8.783486187129903,CNY
2025-09-03,7.831890193533649,6.877344373944288,8.78643601312301,CNY
2025-09-04,7.831890193533649,6.874403635736303,8.789376751330995,CNY
2025-09-05,7.831890193533649,6.871471901834821,8.792308485232477,CNY
2025-09-06,7.831890193533649,6.868549090031478,8.79523129703582,CNY
2025-09-07,7.831890193533649,6.865635119361272,8.798145267706026,CNY
2025-09-08,7.831890193533649,6.862729910076392,8.801050476990905,CNY
2025-09-09,7.831890193533649,6.859833383620753,8.803947003446545,CNY
2025-09-10,7.831890193533649,6.856945462605212,8.806834924462086,CNY
2025-09-11,7.831890193533649,6.854066070783445,8.809714316283854,CNY
2025-09-12,7.831890193533649,6.851195133028453,8.812585254038845,CNY
2025-09-13,7.831890193533649,6.848332575309696,8.815447811757602,CNY
2025-09-14,7.831890193533649,6.845478324670819,8.81830206239648,CNY
2025-09-15,7.831890193533649,6.842632309207956,8.821148077859341,CNY
2025-09-16,7.831890193533649,6.839794458048595,8.823985929018704,CNY
2025-09-17,7.831890193533649,6.8369647013309836,8.826815685736314,CNY
2025-09-18,7.831890193533649,6.834142970184067,8.829637416883232,CNY
2025-09-19,7.831890193533649,6.831329196707926,8.832451190359373,CNY
2025-09-20,7.831890193533649,6.8285233139547135,8.835257073112585,CNY
2025-09-21,7.831890193533649,6.825725255910072,8.838055131157226,CNY
2025-03-26,1.7156923603397776,1.6980887519344496,1.7332959687451055,AUD
2025-03-27,1.7156574953530848,1.691230419378018,1.7400845713281514,AUD
2025-03-28,1.7156720774349277,1.6857885293802606,1.7455556254895948,AUD
2025-03-29,1.7156659785623611,1.6812369522561539,1.7500950048685684,AUD
2025-03-30,1.715668529381029,1.677206023659577,1.754131035102481,AUD
2025-03-31,1.715667462515669,1.6735643787414016,1.7577705462899362,AUD
2025-04-01,1.7156679087260212,1.6702116864705203,1.761124130981522,AUD
2025-04-02,1.715667722101086,1.6670905259155862,1.764244918286586,AUD
2025-04-03,1.715667800155901,1.6641578872912677,1.7671777130205342,AUD
2025-04-04,1.71566776750992,1.6613835450641896,1.7699519899556502,AUD
2025-04-05,1.7156677811639154,1.6587442231113976,1.7725913392164332,AUD
2025-04-06,1.7156677754532097,1.6562219819616621,1.7751135689447572,AUD
2025-04-07,1.7156677778416798,1.653802481950423,1.7775330737329367,AUD
2025-04-08,1.7156677768427158,1.6514741116474945,1.779861442037937,AUD
2025-04-09,1.7156677772605267,1.649227287036487,1.7821082674845663,AUD
2025-04-10,1.7156677770857796,1.6470539977378662,1.784281556433693,AUD
2025-04-11,1.7156677771588664,1.6449474636724228,1.78638809064531,AUD
2025-04-12,1.7156677771282982,1.6429018871608685,1.788433667095728,AUD
2025-04-13,1.715667777141083,1.640912263937815,1.790423290344351,AUD
2025-04-14,1.7156677771357358,1.6389742391921625,1.7923613150793092,AUD
2025-04-15,1.7156677771379722,1.6370839952756173,1.7942515590003272,AUD
2025-04-16,1.7156677771370368,1.6352381633081525,1.796097390965921,AUD
2025-04-17,1.715667777137428,1.633433752611118,1.797901801663738,AUD
2025-04-18,1.7156677771372644,1.6316680938115722,1.7996674604629566,AUD
2025-04-19,1.7156677771373328,1.6299387924945392,1.8013967617801263,AUD
2025-04-20,1.7156677771373041,1.6282436911144391,1.8030918631601691,AUD
2025-04-21,1.715667777137316,1.6265808374323845,1.8047547168422478,AUD
2025-04-22,1.715667777137311,1.6249484581636566,1.8063870961109654,AUD
2025-04-23,1.715667777137313,1.623344936820853,1.807990617453773,AUD
2025-04-24,1.7156677771373121,1.6217687949641655,1.8095667593104587,AUD
2025-04-25,1.7156677771373126,1.620218676239465,1.81111687803516,AUD
2025-04-26,1.7156677771373123,1.6186933327137325,1.8126422215608922,AUD
2025-04-27,1.7156677771373123,1.6171916131161825,1.8141439411584421,AUD
2025-04-28,1.7156677771373123,1.6157124526699735,1.8156231016046511,AUD
2025-04-29,1.7156677771373123,1.6142548642591907,1.817080690015434,AUD
2025-04-30,1.7156677771373123,1.6128179307228427,1.818517623551782,AUD
2025-05-01,1.7156677771373123,1.6114007981049527,1.819934756169672,AUD
2025-05-02,1.7156677771373123,1.6100026697196363,1.8213328845549883,AUD
2025-05-03,1.7156677771373123,1.608622800914028,1.8227127533605967,AUD
2025-05-04,1.7156677771373123,1.607260494431315,1.8240750598433098,AUD
2025-05-05,1.7156677771373123,1.6059150962919109,1.8254204579827138,AUD
2025-05-06,1.7156677771373123,1.604585992123715,1.8267495621509096,AUD
2025-05-07,1.7156677771373123,1.6032726038830238,1.8280629503916008,AUD
2025-05-08,1.7156677771373123,1.6019743869164378,1.8293611673581869,AUD
2025-05-09,1.7156677771373123,1.600690827321401,1.8306447269532236,AUD
2025-05-10,1.7156677771373123,1.5994214395690902,1.8319141147055344,AUD
2025-05-11,1.7156677771373123,1.5981657643584686,1.833169789916156,AUD
2025-05-12,1.7156677771373123,1.5969233666746128,1.834412187600012,AUD
2025-05-13,1.7156677771373123,1.595693834028033,1.8356417202465916,AUD
2025-05-14,1.7156677771373123,1.5944767748547868,1.8368587794198379,AUD
2025-05-15,1.7156677771373123,1.5932718170597935,1.8380637372148312,AUD
2025-05-16,1.7156677771373123,1.5920786066879882,1.8392569475866365,AUD
2025-05-17,1.7156677771373123,1.5908968067098663,1.8404387475647583,AUD
2025-05-18,1.7156677771373123,1.5897260959096062,1.8416094583650184,AUD
2025-05-19,1.7156677771373123,1.5885661678653773,1.8427693864092474,AUD
2025-05-20,1.7156677771373123,1.5874167300126587,1.843918824261966,AUD
2025-05-21,1.7156677771373123,1.5862775027824574,1.8450580514921673,AUD
2025-05-22,1.7156677771373123,1.5851482188072323,1.8461873354673923,AUD
2025-05-23,1.7156677771373123,1.5840286221881343,1.8473069320864903,AUD
2025-05-24,1.7156677771373123,1.5829184678178732,1.8484170864567515,AUD
2025-05-25,1.7156677771373123,1.5818175207541336,1.849518033520491,AUD
2025-05-26,1.7156677771373123,1.580725555639009,1.8506099986356157,AUD
2025-05-27,1.7156677771373123,1.5796423561603798,1.8516931981142448,AUD
2025-05-28,1.7156677771373123,1.5785677145516002,1.8527678397230245,AUD
2025-05-29,1.7156677771373123,1.577501431126206,1.8538341231484186,AUD
2025-05-30,1.7156677771373123,1.5764433138447027,1.854892240429922,AUD
2025-05-31,1.7156677771373123,1.5753931779107606,1.855942376363864,AUD
2025-06-01,1.7156677771373123,1.5743508453944237,1.856984708880201,AUD
2025-06-02,1.7156677771373123,1.5733161448801487,1.858019409394476,AUD
2025-06-03,1.7156677771373123,1.5722889111377054,1.8590466431369193,AUD
2025-06-04,1.7156677771373123,1.5712689848141501,1.8600665694604746,AUD
2025-06-05,1.7156677771373123,1.5702562121452448,1.8610793421293799,AUD
2025-06-06,1.7156677771373123,1.5692504446848434,1.8620851095897812,AUD
2025-06-07,1.7156677771373123,1.568251539050895,1.8630840152237296,AUD
2025-06-08,1.7156677771373123,1.5672593566868345,1.8640761975877902,AUD
2025-06-09,1.7156677771373123,1.5662737636372384,1.8650617906373863,AUD
